Type,Code,Row,CodeK,Sharh_kh,vahed,Serial,Tedad,Ghimat,Kol,Ghimatg,Kolg,ghimat2,kol2,GhimatF,MabArzesh,DarTkh,MabTkh,KolNet,KolAdd,kol22,rateKol,ghimatTamam,TedadBack,RemTedadBack,GhimMas,GhimatKhales,MabKhales
0,1,142,6260003113525,NULL,,NULL,1,54524,54524,54524,54524,54524,54524,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,143,6260003114003,NULL,,NULL,26,45562.5,1184625,45562.5,1184625,45562.5,1184625,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,144,6260003114010,NULL,,NULL,170,59612.971,10134205,59612.971,10134205,59612.971,10134205,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,145,6260003114249,NULL,,NULL,35,140272.486,4909537,140272.486,4909537,140272.486,4909537,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,146,6260003114270,NULL,,NULL,392,33527.556,13142802,33527.556,13142802,33527.556,13142802,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,147,6260003114362,NULL,,NULL,37,104416.162,3863398,104416.162,3863398,104416.162,3863398,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,148,6260003114379,NULL,,NULL,37,102915.081,3807858,102915.081,3807858,102915.081,3807858,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,149,6260003114386,NULL,,NULL,41,104884.756,4300275,104884.756,4300275,104884.756,4300275,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,150,6260003114393,NULL,,NULL,52,105810.038,5502122,105810.038,5502122,105810.038,5502122,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,151,6260003114409,NULL,,NULL,32,103136.031,3300353,103136.031,3300353,103136.031,3300353,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,152,6260003114416,NULL,,NULL,83,59650.012,4950951,59650.012,4950951,59650.012,4950951,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,153,6260003114485,NULL,,NULL,5,14680,73400,14680,73400,14680,73400,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,154,6260003114539,NULL,,NULL,80,59654.225,4772338,59654.225,4772338,59654.225,4772338,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,155,6260003114546,NULL,,NULL,83,59664.759,4952175,59664.759,4952175,59664.759,4952175,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,156,6260003114638,NULL,,NULL,108,92142.759,9951418,92142.759,9951418,92142.759,9951418,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,157,6260003114812,NULL,,NULL,101,46334.406,4679775,46334.406,4679775,46334.406,4679775,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,158,6260003114829,NULL,,NULL,130,14816.246,1926112,14816.246,1926112,14816.246,1926112,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,159,6260003114867,NULL,,NULL,1,227851,227851,227851,227851,227851,227851,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,160,6260003114874,NULL,,NULL,1,455711,455711,455711,455711,455711,455711,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,161,6260003115062,NULL,,NULL,7,71348.429,499439,71348.429,499439,71348.429,499439,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,162,6260003115192,NULL,,NULL,3,30573.333,91720,30573.333,91720,30573.333,91720,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,163,6260003115222,NULL,,NULL,3,31139.333,93418,31139.333,93418,31139.333,93418,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,164,6260003116120,NULL,,NULL,17,72653.118,1235103,72653.118,1235103,72653.118,1235103,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,165,6260003116199,NULL,,NULL,1,15868,15868,15868,15868,15868,15868,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,166,6260003116212,NULL,,NULL,1,43630,43630,43630,43630,43630,43630,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,167,6260003116410,NULL,,NULL,40,116640,4665600,116640,4665600,116640,4665600,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,168,6260003116441,NULL,,NULL,56,73979.536,4142854,73979.536,4142854,73979.536,4142854,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,169,6260003117400,NULL,,NULL,52,55712.962,2897074,55712.962,2897074,55712.962,2897074,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,170,6260003117448,NULL,,NULL,71,46937,3332527,46937,3332527,46937,3332527,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,171,6260003117615,NULL,,NULL,148,90203.459,13350112,90203.459,13350112,90203.459,13350112,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,172,6260004100524,NULL,,NULL,15,240000,3600000,240000,3600000,240000,3600000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,173,6260007501304,NULL,,NULL,8,192990,1543920,192990,1543920,192990,1543920,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,174,6260007501410,NULL,,NULL,48,372774.833,17893192,372774.833,17893192,372774.833,17893192,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,175,6260007501557,NULL,,NULL,41,313756.195,12864004,313756.195,12864004,313756.195,12864004,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,176,6260007501656,NULL,,NULL,9,193100,1737900,193100,1737900,193100,1737900,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,177,6260007501687,NULL,,NULL,11,189274.455,2082019,189274.455,2082019,189274.455,2082019,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,178,6260007501694,NULL,,NULL,8,192279.5,1538236,192279.5,1538236,192279.5,1538236,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,179,6260007502271,NULL,,NULL,11,286433,3150763,286433,3150763,286433,3150763,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,180,6260007502554,NULL,,NULL,22,411922.5,9062295,411922.5,9062295,411922.5,9062295,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,181,6260007502561,NULL,,NULL,36,249831.833,8993946,249831.833,8993946,249831.833,8993946,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,182,6260007502578,NULL,,NULL,61,159799.951,9747797,159799.951,9747797,159799.951,9747797,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,183,6260007503964,NULL,,NULL,12,191450.833,2297410,191450.833,2297410,191450.833,2297410,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,184,6260007510818,NULL,,NULL,1,85700,85700,85700,85700,85700,85700,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,185,6260007550098,NULL,,NULL,30,163013.5,4890405,163013.5,4890405,163013.5,4890405,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,186,6260007550104,NULL,,NULL,63,95223.429,5999076,95223.429,5999076,95223.429,5999076,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,187,6260007802470,NULL,,NULL,3,52891.667,158675,52891.667,158675,52891.667,158675,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,188,6260007910564,NULL,,NULL,1,1026720,1026720,1026720,1026720,1026720,1026720,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,189,6260007920013,NULL,,NULL,1,780759,780759,780759,780759,780759,780759,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,190,6260008900014,NULL,,NULL,73,153227.247,11185589,153227.247,11185589,153227.247,11185589,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,191,6260008900106,NULL,,NULL,7,666259,4663813,666259,4663813,666259,4663813,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,192,6260008900649,NULL,,NULL,3,713531,2140593,713531,2140593,713531,2140593,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,193,6260008902056,NULL,,NULL,9,503932,4535388,503932,4535388,503932,4535388,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,194,6260008903053,NULL,,NULL,8,564581,4516648,564581,4516648,564581,4516648,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,195,6260009100161,NULL,,NULL,1,120084,120084,120084,120084,120084,120084,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,196,6260009110016,NULL,,NULL,25,168000,4200000,168000,4200000,168000,4200000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,197,6260010500172,NULL,,NULL,5,253064,1265320,253064,1265320,253064,1265320,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,198,6260010500424,NULL,,NULL,30,355332.167,10659965,355332.167,10659965,355332.167,10659965,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,199,6260010500493,NULL,,NULL,75,338704.413,25402831,338704.413,25402831,338704.413,25402831,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,200,6260010500776,NULL,,NULL,33,154137.727,5086545,154137.727,5086545,154137.727,5086545,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,201,6260010500844,NULL,,NULL,11,451148.818,4962637,451148.818,4962637,451148.818,4962637,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,202,6260010501032,NULL,,NULL,194,97104.5,18838273,97104.5,18838273,97104.5,18838273,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,203,6260010501049,NULL,,NULL,23,303460.478,6979591,303460.478,6979591,303460.478,6979591,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,204,6260010501056,NULL,,NULL,65,103363.308,6718615,103363.308,6718615,103363.308,6718615,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,205,6260010501162,NULL,,NULL,20,356132.5,7122650,356132.5,7122650,356132.5,7122650,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,206,6260010501308,NULL,,NULL,22,161520,3553440,161520,3553440,161520,3553440,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,207,6260010501353,NULL,,NULL,1,809000,809000,809000,809000,809000,809000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,208,6260010501544,NULL,,NULL,33,271844,8970852,271844,8970852,271844,8970852,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,209,6260010501865,NULL,,NULL,18,164818.556,2966734,164818.556,2966734,164818.556,2966734,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,210,6260010502039,NULL,,NULL,4,1090889,4363556,1090889,4363556,1090889,4363556,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,211,6260010503609,NULL,,NULL,3,235732.667,707198,235732.667,707198,235732.667,707198,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,212,6260010504101,NULL,,NULL,54,336184.5,18153963,336184.5,18153963,336184.5,18153963,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,213,6260010504170,NULL,,NULL,56,337924.25,18923758,337924.25,18923758,337924.25,18923758,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,214,6260010504248,NULL,,NULL,2,897430,1794860,897430,1794860,897430,1794860,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,215,6260010504576,NULL,,NULL,24,274642,6591408,274642,6591408,274642,6591408,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,216,6260010504842,NULL,,NULL,48,248500,11928000,248500,11928000,248500,11928000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,217,6260010504965,NULL,,NULL,3,734425,2203275,734425,2203275,734425,2203275,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,218,6260010504972,NULL,,NULL,10,734425,7344250,734425,7344250,734425,7344250,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,219,6260010504989,NULL,,NULL,12,536753,6441036,536753,6441036,536753,6441036,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,220,6260010505016,NULL,,NULL,40,190554,7622160,190554,7622160,190554,7622160,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,221,6260010505108,NULL,,NULL,15,670832,10062480,670832,10062480,670832,10062480,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,222,6260010505795,NULL,,NULL,17,320976.588,5456602,320976.588,5456602,320976.588,5456602,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,223,6260010505801,NULL,,NULL,5,321489.4,1607447,321489.4,1607447,321489.4,1607447,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,224,6260010505825,NULL,,NULL,7,322630.857,2258416,322630.857,2258416,322630.857,2258416,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,225,6260010505832,NULL,,NULL,53,156249,8281197,156249,8281197,156249,8281197,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,226,6260010506341,NULL,,NULL,12,866521,10398252,866521,10398252,866521,10398252,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,227,6260010506372,NULL,,NULL,29,180436.276,5232652,180436.276,5232652,180436.276,5232652,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,228,6260010506433,NULL,,NULL,9,324898,2924082,324898,2924082,324898,2924082,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,229,6260010506501,NULL,,NULL,11,1170893,12879823,1170893,12879823,1170893,12879823,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,230,6260010510478,NULL,,NULL,10,715217,7152170,715217,7152170,715217,7152170,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,231,6260010510973,NULL,,NULL,11,861547,9477017,861547,9477017,861547,9477017,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,232,6260010511215,NULL,,NULL,9,164960.444,1484644,164960.444,1484644,164960.444,1484644,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,233,6260010511222,NULL,,NULL,13,165000,2145000,165000,2145000,165000,2145000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,234,6260010511239,NULL,,NULL,5,165100,825500,165100,825500,165100,825500,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,235,6260010513318,NULL,,NULL,37,172061,6366257,172061,6366257,172061,6366257,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,236,6260010515152,NULL,,NULL,3,811763,2435289,811763,2435289,811763,2435289,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,237,6260010517200,NULL,,NULL,19,67886.474,1289843,67886.474,1289843,67886.474,1289843,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,238,6260010517248,NULL,,NULL,26,121264,3152864,121264,3152864,121264,3152864,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,239,6260010517781,NULL,,NULL,126,187346.278,23605631,187346.278,23605631,187346.278,23605631,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,240,6260010517798,NULL,,NULL,148,186493.98,27601109,186493.98,27601109,186493.98,27601109,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,241,6260010517835,NULL,,NULL,30,154804.6,4644138,154804.6,4644138,154804.6,4644138,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,242,6260010517859,NULL,,NULL,12,148300.5,1779606,148300.5,1779606,148300.5,1779606,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,243,6260010519198,NULL,,NULL,91,182522.505,16609548,182522.505,16609548,182522.505,16609548,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,244,6260010519204,NULL,,NULL,110,187166.782,20588346,187166.782,20588346,187166.782,20588346,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,245,6260010522358,NULL,,NULL,416,104624.339,43523725,104624.339,43523725,104624.339,43523725,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,246,6260010522365,NULL,,NULL,122,358816.123,43775567,358816.123,43775567,358816.123,43775567,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,247,6260010525960,NULL,,NULL,64,83520,5345280,83520,5345280,83520,5345280,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,248,6260010534252,NULL,,NULL,78,227506.718,17745524,227506.718,17745524,227506.718,17745524,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,249,6260010536010,NULL,,NULL,8,309635.5,2477084,309635.5,2477084,309635.5,2477084,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,250,6260010536089,NULL,,NULL,6,332016.5,1992099,332016.5,1992099,332016.5,1992099,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,251,6260010536096,NULL,,NULL,8,337715,2701720,337715,2701720,337715,2701720,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,252,6260010537383,NULL,,NULL,15,319036.6,4785549,319036.6,4785549,319036.6,4785549,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,253,6260010537857,NULL,,NULL,1,307974,307974,307974,307974,307974,307974,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,254,6260010537864,NULL,,NULL,8,307856.625,2462853,307856.625,2462853,307856.625,2462853,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,255,6260010538434,NULL,,NULL,54,342072.963,18471940,342072.963,18471940,342072.963,18471940,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,256,6260010539103,NULL,,NULL,17,389000,6613000,389000,6613000,389000,6613000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,257,6260010540741,NULL,,NULL,316,169890.218,53685309,169890.218,53685309,169890.218,53685309,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,258,6260010540819,NULL,,NULL,7,240220,1681540,240220,1681540,240220,1681540,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,259,6260010541007,NULL,,NULL,15,349027.467,5235412,349027.467,5235412,349027.467,5235412,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,260,6260010541403,NULL,,NULL,18,286086,5149548,286086,5149548,286086,5149548,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,261,6260010549249,NULL,,NULL,24,235519,5652456,235519,5652456,235519,5652456,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,262,6260010549263,NULL,,NULL,4,213439,853756,213439,853756,213439,853756,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,263,6260010549300,NULL,,NULL,1,218959,218959,218959,218959,218959,218959,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,264,6260012020029,NULL,,NULL,38,593230.763,22542769,593230.763,22542769,593230.763,22542769,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,265,6260012020036,NULL,,NULL,45,340898.089,15340414,340898.089,15340414,340898.089,15340414,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,266,6260012020043,NULL,,NULL,17,435000,7395000,435000,7395000,435000,7395000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,267,6260012900338,NULL,,NULL,17,190281.471,3234785,190281.471,3234785,190281.471,3234785,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,268,6260012900345,NULL,,NULL,14,188993.5,2645909,188993.5,2645909,188993.5,2645909,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,269,6260012900512,NULL,,NULL,23,286446,6588258,286446,6588258,286446,6588258,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,270,6260012910290,NULL,,NULL,1,30000,30000,30000,30000,30000,30000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,271,6260012941089,NULL,,NULL,6,197343.5,1184061,197343.5,1184061,197343.5,1184061,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,272,6260012942772,NULL,,NULL,6,160131,960786,160131,960786,160131,960786,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,273,6260012942840,NULL,,NULL,11,317972.273,3497695,317972.273,3497695,317972.273,3497695,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,274,6260012943359,NULL,,NULL,2,101520,203040,101520,203040,101520,203040,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,275,6260012943380,NULL,,NULL,2,125885,251770,125885,251770,125885,251770,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,276,6260012943910,NULL,,NULL,1,104056,104056,104056,104056,104056,104056,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,277,6260016300011,NULL,,NULL,25,106386.48,2659662,106386.48,2659662,106386.48,2659662,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,278,6260016300028,NULL,,NULL,124,112874.444,13996431,112874.444,13996431,112874.444,13996431,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,279,6260016320521,NULL,,NULL,12,75731,908772,75731,908772,75731,908772,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,280,6260016340048,NULL,,NULL,5,737500.4,3687502,737500.4,3687502,737500.4,3687502,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,281,6260016340062,NULL,,NULL,15,140221.133,2103317,140221.133,2103317,140221.133,2103317,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,282,6260016340116,NULL,,NULL,15,720862.867,10812943,720862.867,10812943,720862.867,10812943,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,283,6260016340130,NULL,,NULL,7,140200.429,981403,140200.429,981403,140200.429,981403,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,284,6260016340161,NULL,,NULL,4,706224,2824896,706224,2824896,706224,2824896,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,285,6260016340215,NULL,,NULL,3,775300,2325900,775300,2325900,775300,2325900,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,286,6260016341137,NULL,,NULL,18,147814.5,2660661,147814.5,2660661,147814.5,2660661,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,287,6260016342011,NULL,,NULL,86,361520.5,31090763,361520.5,31090763,361520.5,31090763,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,288,6260016343018,NULL,,NULL,1,164501,164501,164501,164501,164501,164501,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,289,6260016345241,NULL,,NULL,36,748977.667,26963196,748977.667,26963196,748977.667,26963196,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,290,6260016346248,NULL,,NULL,18,736790.556,13262230,736790.556,13262230,736790.556,13262230,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,291,6260016346446,NULL,,NULL,2,711117,1422234,711117,1422234,711117,1422234,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,292,6260022853662,NULL,,NULL,4,105360,421440,105360,421440,105360,421440,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
0,1,293,6260023600142,NULL,,NULL,25,3260829,81520725,3260829,81520725,3260829,81520725,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
